page_id,lesson_id,page_NO,text,image_NO,layout
u20_l4_p1,u20_l4,1,be going to 〇〇で、「意志」と「予想」を表せる。,20-4-1,image_top
u20_l4_p2,u20_l4,2,"Look at those clouds. It's going to rain.
（あの雲を見て。雨が降りそうだ） ",20-4-2-2,image_top
u20_l4_p3,u20_l4,3,"I'm going to go to the hospital tomorrow. 
明日、病院にいくんだ。",20-4-3-1,image_top
u20_l4_p4,u20_l4,4,"これ、willとどう違うのってところが
気になるところだね",20-4-3-1,image_top
u20_l4_p5,u20_l4,5,わずかな違いなんだけど、,20-4-3-1,image_top
u20_l4_p6,u20_l4,6,「意思」をいう時のwillとbe going toの違いは、,20-4-3-1,image_top
u20_l4_p7,u20_l4,7,前から決めていたか、その場で決めたか、らしいよ,20-4-3-1,image_top
u20_l4_p8,u20_l4,8,"You don't look well.
調子悪そうだけど…",20-4-3-2,image_top
u20_l4_p9,u20_l4,9,"Really?
そう？
Then I'll go to the hospital tomorrow.
そしたら明日、病院に行くよ。",20-4-3-3,image_top
u20_l4_p10,u20_l4,10,この場合はその場で決めたからwillがしっくりくる。,20-4-3-4,image_top
u20_l4_p11,u20_l4,11,"Do you want to have lunch tomorrow?
明日ランチしない？",20-4-4-1,image_top
u20_l4_p12,u20_l4,12,"Sorry, I'm going to go to the hospital tomorrow. 
ごめん、明日、病院にいくことになってるんだ。",20-4-4-2,image_top
u20_l4_p13,u20_l4,13,この場合は前から決めていたから、going to がしっくりくる。,20-4-4-2,image_top
u20_l4_p14,u20_l4,14,そうそう、こういうとき、goが2つ並んでいてくどいから、省略することが多いよ。,20-4-4-3,image_top
u20_l4_p15,u20_l4,15,ingのイメージは「Live映像」,20-4-4-3,image_top
u20_l4_p16,u20_l4,16,I am going to…ってことは、私はその未来にもうすでに向かっている状態！って感じがする。,20-4-4-4,image_top
u20_l4_p17,u20_l4,17,つまり、もう予定が決まっているんだね。,20-4-4-4,image_top
u20_l4_p18,u20_l4,18,でも、willとbe going toは,0-0-0,image_top
u20_l4_p19,u20_l4,19,ネイティブの人もごっちゃになるくらい微妙な差らしいから、,0-0-0,image_top
u20_l4_p20,u20_l4,20,そこまで神経質にならなくてもいいんじゃないかなと思うよ～。,0-0-0,image_top
